alpha,poly,rscore
69.000000,4,0.0693581069164
69.000000,5,0.0742976777115
69.000000,6,0.16513267991
69.000000,7,0.400618561156
69.000000,8,0.454202417795
69.000000,9,0.414182332783
69.000000,10,0.397607218298
70.000000,2,0.00604924512039
70.000000,3,0.0713935567215
70.000000,4,0.0692915958152
70.000000,5,0.0742952516566
70.000000,6,0.162391696579
70.000000,7,0.395976222936
70.000000,8,0.451044352517
70.000000,9,0.411248574266
70.000000,10,0.395591319547
71.000000,2,0.0043360487235
71.000000,3,0.0713815911943
71.000000,4,0.0692244684691
71.000000,5,0.074292844459
71.000000,6,0.160713031821
71.000000,7,0.39129583324
71.000000,8,0.447857088509
71.000000,9,0.41068541497
71.000000,10,0.393381290932
72.000000,2,0.00260386245539
72.000000,3,0.0713696124456
72.000000,4,0.0691565713962
72.000000,5,0.0742904061574
72.000000,6,0.160676799623
72.000000,7,0.386583765363
72.000000,8,0.444640771272
72.000000,9,0.409656500982
72.000000,10,0.391036047619
73.000000,2,0.000852686316079
73.000000,3,0.0713576204755
73.000000,4,0.0690882162446
73.000000,5,0.0742879875121
73.000000,6,0.160640539193
73.000000,7,0.381839842183
73.000000,8,0.441395255359
73.000000,9,0.408297757062
73.000000,10,0.388587784792
74.000000,2,-0.000917479694443
74.000000,3,0.0713456152837
74.000000,4,0.0690191020481
74.000000,5,0.0742855633438
74.000000,6,0.160604250604
74.000000,7,0.377058054738
74.000000,8,0.438120688583
74.000000,9,0.406697457872
74.000000,10,0.386055922595
75.000000,2,-0.00270663557617
75.000000,3,0.0713335968705
75.000000,4,0.0689493823989
75.000000,5,0.0742831337698
75.000000,6,0.160567933824
75.000000,7,0.372238588234
75.000000,8,0.434817001552
75.000000,9,0.404915691631
75.000000,10,0.383453042248
76.000000,2,-0.00451478132912
76.000000,3,0.0713215652358
76.000000,4,0.0688790571074
76.000000,5,0.0742806986786
76.000000,6,0.160531588836
76.000000,7,0.367381576334
76.000000,8,0.431484135643
76.000000,9,0.402994135559
76.000000,10,0.380787806696
77.000000,2,-0.00634191695327
77.000000,3,0.0713095203796
77.000000,4,0.0688081259642
77.000000,5,0.0742782582569
77.000000,6,0.160495215714
77.000000,7,0.362487157558
77.000000,8,0.428122206388
77.000000,9,0.400961770412
77.000000,10,0.378066964597
78.000000,2,-0.00818804244863
78.000000,3,0.0712974623018
78.000000,4,0.0687365887421
78.000000,5,0.0742758402402
78.000000,6,0.160458814353
78.000000,7,0.357555492813
78.000000,8,0.424731181101
78.000000,9,0.398840163248
78.000000,10,0.375295355567
79.000000,2,-0.0100531578152
79.000000,3,0.0712853910026
79.000000,4,0.0686643322826
79.000000,5,0.0742733894618
79.000000,6,0.160422384831
79.000000,7,0.352586783865
79.000000,8,0.421311054523
79.000000,9,0.396644728157
79.000000,10,0.37247738049
80.000000,2,-0.011937263053
80.000000,3,0.0712733064818
80.000000,4,0.0685915871867
80.000000,5,0.0742709619185
80.000000,6,0.160385927129
80.000000,7,0.347581234849
80.000000,8,0.417861904279
80.000000,9,0.394387123537
80.000000,10,0.369616319515
81.000000,2,-0.013840358162
81.000000,3,0.0712612087395
81.000000,4,0.0685181337785
81.000000,5,0.0742685297927
81.000000,6,0.16034944121
81.000000,7,0.342539061652
81.000000,8,0.414383604568
81.000000,9,0.392075949357
81.000000,10,0.366714979852
82.000000,2,-0.0157624431422
82.000000,3,0.0712490977757
82.000000,4,0.0684440838742
82.000000,5,0.074266093169
82.000000,6,0.160312927154
82.000000,7,0.337460494726
82.000000,8,0.410876215787
82.000000,9,0.389718171085
82.000000,10,0.363776042566
83.000000,2,-0.0177035179936
83.000000,3,0.0712369735904
83.000000,4,0.0683693487858
83.000000,5,0.0742636520187
83.000000,6,0.160276384871
83.000000,7,0.332345828417
83.000000,8,0.407339757338
83.000000,9,0.387318768056
83.000000,10,0.36080180375
84.000000,2,-0.0196635827162
84.000000,3,0.0712248361836
84.000000,4,0.068294027423
84.000000,5,0.0742612063617
84.000000,6,0.160239814414
84.000000,7,0.327195365427
84.000000,8,0.405537897358
84.000000,9,0.384882178018
84.000000,10,0.357794107693
85.000000,2,-0.02164263731
85.000000,3,0.0712126855553
85.000000,4,0.0682181175611
85.000000,5,0.0742587865965
85.000000,6,0.160203215789
85.000000,7,0.322009439245
85.000000,8,0.404981027144
85.000000,9,0.3824116092
85.000000,10,0.354754665437
86.000000,2,-0.0236406817751
86.000000,3,0.0712005217054
86.000000,4,0.068141549759
86.000000,5,0.074256332346
86.000000,6,0.16016658894
86.000000,7,0.316788427599
86.000000,8,0.404119394981
86.000000,9,0.379909664001
86.000000,10,0.351684920489
87.000000,2,-0.0256577161113
87.000000,3,0.0711883446341
87.000000,4,0.0680644011548
87.000000,5,0.0742539047602
87.000000,6,0.160129933949
87.000000,7,0.311532762635
87.000000,8,0.402998737313
87.000000,9,0.377378582426
87.000000,10,0.348586339376
88.000000,2,-0.0276937403188
88.000000,3,0.0711761543412
88.000000,4,0.0679865609828
88.000000,5,0.0742514421178
88.000000,6,0.160093250743
88.000000,7,0.30624293495
88.000000,8,0.401656001157
88.000000,9,0.374820224459
88.000000,10,0.345459904739
89.000000,2,-0.0297487543974
89.000000,3,0.0711639508269
89.000000,4,0.0679081118054
89.000000,5,0.0742490068663
89.000000,6,0.160056539351
89.000000,7,0.30091950699
89.000000,8,0.400121379235
89.000000,9,0.372235949933
89.000000,10,0.342307034591
90.000000,2,-0.0318227583473
90.000000,3,0.071151734091
90.000000,4,0.0678290663566
90.000000,5,0.0742465679656
90.000000,6,0.160019799804
90.000000,7,0.295563118172
90.000000,8,0.398419483379
90.000000,9,0.369627191645
90.000000,10,0.339662747638
91.000000,2,-0.0339157521684
91.000000,3,0.0711395041336
91.000000,4,0.0677493721891
91.000000,5,0.074244125401
91.000000,6,0.159983032024
91.000000,7,0.290174527469
91.000000,8,0.396571020374
91.000000,9,0.366994922821
91.000000,10,0.339642185228
92.000000,2,-0.0360277358607
92.000000,3,0.0711272609547
92.000000,4,0.0676690528402
92.000000,5,0.0742416792516
92.000000,6,0.159946236098
92.000000,7,0.284754625547
92.000000,8,0.394593062336
92.000000,9,0.364340170439
92.000000,10,0.339628360077
93.000000,2,-0.0381587094242
93.000000,3,0.0711150045543
93.000000,4,0.0675881950296
93.000000,5,0.0742392295139
93.000000,6,0.159909411969
93.000000,7,0.282711446434
93.000000,8,0.39249983201
93.000000,9,0.361663682884
93.000000,10,0.339597783939
94.000000,2,-0.0403086728589
94.000000,3,0.0711027349324
94.000000,4,0.0675071046554
94.000000,5,0.0742367761814
94.000000,6,0.159872559641
94.000000,7,0.282485185916
94.000000,8,0.390303541443
94.000000,9,0.358966112851
94.000000,10,0.339556229249
95.000000,2,-0.0424776261649
95.000000,3,0.0710904520889
95.000000,4,0.0674317199704
95.000000,5,0.0742343192529
95.000000,6,0.159835679171
95.000000,7,0.282148250498
95.000000,8,0.388014347833
95.000000,9,0.356248149255
95.000000,10,0.33950752667
96.000000,2,-0.044665569342
96.000000,3,0.071078156024
96.000000,4,0.067431380434
96.000000,5,0.0742318587384
96.000000,6,0.15979877046
96.000000,7,0.281715551335
96.000000,8,0.385640923014
